4.950781e-05 4.950781e-05 1.417184e-01
4.963644e-05 4.963644e-05 7.593977e-02
4.976262e-05 4.976262e-05 -3.709897e-02
4.988084e-05 4.988084e-05 -1.265889e-01
5.000792e-05 5.000792e-05 -1.491558e-01
5.015084e-05 5.015084e-05 -7.177898e-02
5.027793e-05 5.027793e-05 4.414786e-02
5.039475e-05 5.039475e-05 1.275078e-01
5.052207e-05 5.052207e-05 1.407286e-01
5.066517e-05 5.066517e-05 5.519226e-02
5.079139e-05 5.079139e-05 -5.985058e-02
5.091067e-05 5.091067e-05 -1.374640e-01
5.104062e-05 5.104062e-05 -1.377635e-01
5.118801e-05 5.118801e-05 -3.802769e-02
5.131466e-05 5.131466e-05 7.630414e-02
5.143695e-05 5.143695e-05 1.426745e-01
5.156774e-05 5.156774e-05 1.235013e-01
5.173276e-05 5.173276e-05 -2.568892e-03
5.186157e-05 5.186157e-05 -1.086528e-01
5.199857e-05 5.199857e-05 -1.442886e-01
5.212668e-05 5.212668e-05 -8.444458e-02
5.225506e-05 5.225506e-05 2.913411e-02
5.237448e-05 5.237448e-05 1.221361e-01
5.249984e-05 5.249984e-05 1.496312e-01
5.264172e-05 5.264172e-05 7.838054e-02
5.276875e-05 5.276875e-05 -3.671606e-02
5.288664e-05 5.288664e-05 -1.242827e-01
5.301233e-05 5.301233e-05 -1.436537e-01
5.315490e-05 5.315490e-05 -6.437307e-02
5.328128e-05 5.328128e-05 5.070606e-02
5.339733e-05 5.339733e-05 1.319050e-01
5.352695e-05 5.352695e-05 1.421879e-01
5.367085e-05 5.367085e-05 5.279517e-02
5.379740e-05 5.379740e-05 -6.267740e-02
5.391687e-05 5.391687e-05 -1.376185e-01
5.404676e-05 5.404676e-05 -1.335973e-01
5.419709e-05 5.419709e-05 -2.859336e-02
5.432397e-05 5.432397e-05 8.453891e-02
5.444805e-05 5.444805e-05 1.456121e-01
5.457954e-05 5.457954e-05 1.178642e-01
5.475466e-05 5.475466e-05 -2.016953e-02
5.488419e-05 5.488419e-05 -1.189763e-01
5.501928e-05 5.501928e-05 -1.383562e-01
5.514876e-05 5.514876e-05 -6.527351e-02
5.527398e-05 5.527398e-05 4.807199e-02
5.539082e-05 5.539082e-05 1.322972e-01
5.552058e-05 5.552058e-05 1.469134e-01
5.566458e-05 5.566458e-05 6.079394e-02
5.579162e-05 5.579162e-05 -5.548708e-02
5.590896e-05 5.590896e-05 -1.328748e-01
5.603802e-05 5.603802e-05 -1.352339e-01
5.618341e-05 5.618341e-05 -3.894905e-02
5.630952e-05 5.630952e-05 7.508539e-02
5.643224e-05 5.643224e-05 1.440987e-01
5.656326e-05 5.656326e-05 1.279749e-01
5.672586e-05 5.672586e-05 5.303173e-03
5.685454e-05 5.685454e-05 -1.029680e-01
5.699252e-05 5.699252e-05 -1.438192e-01
5.711916e-05 5.711916e-05 -8.895598e-02
5.724996e-05 5.724996e-05 2.513933e-02
5.737025e-05 5.737025e-05 1.203121e-01
5.749535e-05 5.749535e-05 1.507176e-01
5.763648e-05 5.763648e-05 8.292649e-02
5.776477e-05 5.776477e-05 -3.266866e-02
5.788339e-05 5.788339e-05 -1.222097e-01
5.800824e-05 5.800824e-05 -1.441095e-01
5.815024e-05 5.815024e-05 -6.788161e-02
5.827658e-05 5.827658e-05 4.689793e-02
5.839321e-05 5.839321e-05 1.303232e-01
5.852195e-05 5.852195e-05 1.438474e-01
5.866554e-05 5.866554e-05 5.759256e-02
5.879218e-05 5.879218e-05 -5.809074e-02
5.891056e-05 5.891056e-05 -1.353107e-01
5.904008e-05 5.904008e-05 -1.361024e-01
5.918660e-05 5.918660e-05 -3.760187e-02
5.931297e-05 5.931297e-05 7.648260e-02
5.943567e-05 5.943567e-05 1.437136e-01
5.956663e-05 5.956663e-05 1.252379e-01
5.973132e-05 5.973132e-05 -3.045957e-04
5.986018e-05 5.986018e-05 -1.069753e-01
5.999748e-05 5.999748e-05 -1.437008e-01
6.012502e-05 6.012502e-05 -8.502499e-02
6.025380e-05 6.025380e-05 2.851820e-02
6.037337e-05 6.037337e-05 1.219951e-01
6.049880e-05 6.049880e-05 1.501945e-01
6.064057e-05 6.064057e-05 7.965720e-02
6.076772e-05 6.076772e-05 -3.546526e-02
6.088577e-05 6.088577e-05 -1.235562e-01
6.101111e-05 6.101111e-05 -1.436567e-01
6.115356e-05 6.115356e-05 -6.526630e-02
6.127991e-05 6.127991e-05 4.971061e-02
6.139612e-05 6.139612e-05 1.315483e-01
6.152553e-05 6.152553e-05 1.427604e-01
6.166936e-05 6.166936e-05 5.422933e-02
6.179594e-05 6.179594e-05 -6.133311e-02
6.191508e-05 6.191508e-05 -1.369250e-01
6.204485e-05 6.204485e-05 -1.342839e-01
6.219392e-05 6.219392e-05 -3.126096e-02
6.232062e-05 6.232062e-05 8.218256e-02
6.244432e-05 6.244432e-05 1.451821e-01
6.257566e-05 6.257566e-05 1.202041e-01
6.274750e-05 6.274750e-05 -1.414465e-02
6.287693e-05 6.287693e-05 -1.156491e-01
6.301270e-05 6.301270e-05 -1.402825e-01
6.314164e-05 6.314164e-05 -7.140198e-02
6.326738e-05 6.326738e-05 4.180895e-02
6.338503e-05 6.338503e-05 1.291215e-01
6.351326e-05 6.351326e-05 1.483841e-01
6.365663e-05 6.365663e-05 6.726194e-02
6.378370e-05 6.378370e-05 -4.893094e-02
6.389978e-05 6.389978e-05 -1.294980e-01
6.402824e-05 6.402824e-05 -1.387574e-01
6.417174e-05 6.417174e-05 -4.935006e-02
6.429786e-05 6.429786e-05 6.545983e-02
6.441846e-05 6.441846e-05 1.402082e-01
6.454883e-05 6.454883e-05 1.345656e-01
6.470131e-05 6.470131e-05 2.655372e-02
6.482870e-05 6.482870e-05 -8.643143e-02
6.495268e-05 6.495268e-05 -1.448227e-01
6.508413e-05 6.508413e-05 -1.139223e-01
6.526286e-05 6.526286e-05 2.790450e-02
6.539233e-05 6.539233e-05 1.231781e-01
6.552649e-05 6.552649e-05 1.366330e-01
6.565695e-05 6.565695e-05 5.869336e-02
6.578173e-05 6.578173e-05 -5.473655e-02
6.590117e-05 6.590117e-05 -1.365936e-01
6.603096e-05 6.603096e-05 -1.436232e-01
6.617760e-05 6.617760e-05 -4.943132e-02
6.630463e-05 6.630463e-05 6.635542e-02
6.642423e-05 6.642423e-05 1.378649e-01
6.655417e-05 6.655417e-05 1.286380e-01
6.670852e-05 6.670852e-05 1.705961e-02
6.683581e-05 6.683581e-05 -9.414516e-02
6.697489e-05 6.697489e-05 -1.479135e-01
6.710098e-05 6.710098e-05 -1.045309e-01
6.725849e-05 6.725849e-05 2.690794e-02
6.738378e-05 6.738378e-05 1.219267e-01
6.751311e-05 6.751311e-05 1.426309e-01
6.764857e-05 6.764857e-05 6.833268e-02
6.777432e-05 6.777432e-05 -4.576144e-02
6.789120e-05 6.789120e-05 -1.301508e-01
6.801983e-05 6.801983e-05 -1.450759e-01
6.816348e-05 6.816348e-05 -5.994985e-02
6.829025e-05 6.829025e-05 5.591628e-02
6.840802e-05 6.840802e-05 1.339198e-01
6.853731e-05 6.853731e-05 1.367238e-01
6.868304e-05 6.868304e-05 4.038604e-02
6.880933e-05 6.880933e-05 -7.394202e-02
6.893156e-05 6.893156e-05 -1.430764e-01
6.906240e-05 6.906240e-05 -1.276449e-01
6.922400e-05 6.922400e-05 -6.228305e-03
6.935250e-05 6.935250e-05 1.023703e-01
6.949054e-05 6.949054e-05 1.446158e-01
6.961728e-05 6.961728e-05 9.087433e-02
6.974897e-05 6.974897e-05 -2.364680e-02
6.986954e-05 6.986954e-05 -1.193725e-01
6.999434e-05 6.999434e-05 -1.503691e-01
